h_m_s,BNS
2019-04-04 10:10:10,0.010162162162164614
2019-04-04 10:10:11,0.01040216216216394
2019-04-04 10:10:12,0.01040216216216394
2019-04-04 10:10:13,0.010802162162163575
2019-04-04 10:10:14,0.010802162162163575
2019-04-04 10:10:15,0.01164000000000311
2019-04-04 10:10:16,0.013400000000001962
2019-04-04 10:10:17,0.015400000000000144
2019-04-04 10:10:18,0.01699999999999869
2019-04-04 10:10:19,0.01899999999999687
2019-04-04 10:10:20,0.01999999999999596
2019-04-04 10:10:21,0.01999999999999596
2019-04-04 10:10:22,0.01999999999999596
2019-04-04 10:10:23,0.018499999999997324
2019-04-04 10:10:24,0.016499999999999144
2019-04-04 10:10:25,0.014500000000000962
2019-04-04 10:10:26,0.012500000000002781
2019-04-04 10:10:27,0.011000000000004145
2019-04-04 10:10:28,0.0105000000000046
2019-04-04 10:10:29,0.0105000000000046
2019-04-04 10:10:30,0.0105000000000046
2019-04-04 10:10:31,0.0105000000000046
2019-04-04 10:10:32,0.010000000000005055
2019-04-04 10:10:33,0.010000000000005055
2019-04-04 10:10:34,0.010000000000005055
2019-04-04 10:10:35,0.010000000000005055
2019-04-04 10:10:36,0.010000000000005055
2019-04-04 10:10:37,0.010000000000005055
2019-04-04 10:10:38,0.010000000000005055
2019-04-04 10:10:39,0.010000000000005055
2019-04-04 10:10:40,0.010266666666669394
2019-04-04 10:10:41,0.010266666666666553
2019-04-04 10:10:42,0.01026666666666371
2019-04-04 10:10:43,0.010266666666660868
2019-04-04 10:10:44,0.010266666666658025
2019-04-04 10:10:45,0.009999999999990844
2019-04-04 10:10:46,0.009999999999990844
2019-04-04 10:10:47,0.009999999999990844
2019-04-04 10:10:48,0.009999999999990844
2019-04-04 10:10:49,0.009999999999990844
2019-04-04 10:10:50,0.009999999999990844
2019-04-04 10:10:51,0.009999999999990844
2019-04-04 10:10:52,0.009999999999990844
2019-04-04 10:10:53,0.009999999999990844
2019-04-04 10:10:54,0.009999999999990844
2019-04-04 10:10:55,0.009999999999990844
2019-04-04 10:10:56,0.009999999999990844
2019-04-04 10:10:57,0.009999999999990844
2019-04-04 10:10:58,0.009999999999990844
2019-04-04 10:10:59,0.009999999999990844
2019-04-04 10:11:00,0.009999999999990844
2019-04-04 10:11:01,0.009999999999990844
2019-04-04 10:11:02,0.009999999999990844
2019-04-04 10:11:03,0.009999999999990844
2019-04-04 10:11:04,0.009999999999990844
2019-04-04 10:11:05,0.009999999999990844
2019-04-04 10:11:06,0.010081632653053096
2019-04-04 10:11:07,0.01016326530611535
2019-04-04 10:11:08,0.010163265306118191
2019-04-04 10:11:09,0.010163265306121032
2019-04-04 10:11:10,0.010163265306123876
2019-04-04 10:11:11,0.01018419675562862
2019-04-04 10:11:12,0.01010256410256921
2019-04-04 10:11:13,0.01010256410256921
2019-04-04 10:11:14,0.01010256410256921
2019-04-04 10:11:15,0.01010256410256921
2019-04-04 10:11:16,0.010000000000005055
2019-04-04 10:11:17,0.010000000000005055
2019-04-04 10:11:18,0.010000000000005055
2019-04-04 10:11:19,0.010000000000005055
2019-04-04 10:11:20,0.010000000000005055
2019-04-04 10:11:21,0.010000000000005055
2019-04-04 10:11:22,0.010137931034487884
2019-04-04 10:11:23,0.010137931034487884
2019-04-04 10:11:24,0.010137931034487884
2019-04-04 10:11:25,0.010137931034487884
2019-04-04 10:11:26,0.010137931034487884
2019-04-04 10:11:27,0.010000000000005055
2019-04-04 10:11:28,0.010000000000005055
2019-04-04 10:11:29,0.010000000000005055
2019-04-04 10:11:30,0.010000000000005055
2019-04-04 10:11:31,0.010000000000005055
2019-04-04 10:11:32,0.010000000000005055
2019-04-04 10:11:33,0.010000000000005055
2019-04-04 10:11:34,0.010000000000005055
2019-04-04 10:11:35,0.010000000000005055
2019-04-04 10:11:36,0.010000000000005055
2019-04-04 10:11:37,0.010000000000005055
2019-04-04 10:11:38,0.010000000000005055
2019-04-04 10:11:39,0.010000000000005055
2019-04-04 10:11:40,0.010000000000005055
2019-04-04 10:11:41,0.010000000000005055
2019-04-04 10:11:42,0.010430769230772713
2019-04-04 10:11:43,0.011030769230771165
2019-04-04 10:11:44,0.011030769230768322
2019-04-04 10:11:45,0.01103076923076548
2019-04-04 10:11:46,0.011030769230762637
2019-04-04 10:11:47,0.010599999999992138
2019-04-04 10:11:48,0.009999999999990844
2019-04-04 10:11:49,0.009999999999990844
2019-04-04 10:11:50,0.009999999999990844
2019-04-04 10:11:51,0.009999999999990844
2019-04-04 10:11:52,0.009999999999990844
2019-04-04 10:11:53,0.009999999999990844
2019-04-04 10:11:54,0.009999999999990844
2019-04-04 10:11:55,0.009999999999990844
2019-04-04 10:11:56,0.009999999999990844
2019-04-04 10:11:57,0.009999999999990844
2019-04-04 10:11:58,0.009999999999990844
2019-04-04 10:11:59,0.009999999999990844
2019-04-04 10:12:00,0.009999999999990844
2019-04-04 10:12:01,0.009999999999990844
2019-04-04 10:12:02,0.009999999999990844
2019-04-04 10:12:03,0.009999999999990844
2019-04-04 10:12:04,0.009999999999990844
2019-04-04 10:12:05,0.009999999999990844
2019-04-04 10:12:06,0.009999999999990844
2019-04-04 10:12:07,0.010139534883714357
2019-04-04 10:12:08,0.010139534883717199
2019-04-04 10:12:09,0.010139534883720042
2019-04-04 10:12:10,0.011433652530779525
2019-04-04 10:12:11,0.011433652530779525
2019-04-04 10:12:12,0.011294117647056012
2019-04-04 10:12:13,0.01129411764705317
2019-04-04 10:12:14,0.011294117647050328
2019-04-04 10:12:15,0.009999999999990843
2019-04-04 10:12:16,0.009999999999990843
2019-04-04 10:12:17,0.009999999999990843
2019-04-04 10:12:18,0.009999999999990843
2019-04-04 10:12:19,0.009999999999990843
2019-04-04 10:12:20,0.009999999999990843
2019-04-04 10:12:21,0.009999999999990843
2019-04-04 10:12:22,0.009999999999990843
2019-04-04 10:12:23,0.009999999999990843
2019-04-04 10:12:24,0.009999999999990843
2019-04-04 10:12:25,0.009999999999990843
2019-04-04 10:12:26,0.009999999999990843
2019-04-04 10:12:27,0.009999999999990843
2019-04-04 10:12:28,0.009999999999990843
2019-04-04 10:12:29,0.009999999999990843
2019-04-04 10:12:30,0.009999999999990843
2019-04-04 10:12:31,0.010279569892464103
2019-04-04 10:12:32,0.010279569892464103
2019-04-04 10:12:33,0.010433416046312741
2019-04-04 10:12:34,0.010433416046315582
2019-04-04 10:12:35,0.010433416046318426
2019-04-04 10:12:36,0.010153846153848007
2019-04-04 10:12:37,0.010153846153850848
2019-04-04 10:12:38,0.010000000000005053
2019-04-04 10:12:39,0.010000000000005053
2019-04-04 10:12:40,0.010000000000005053
2019-04-04 10:12:41,0.010000000000005053
2019-04-04 10:12:42,0.010000000000005053
2019-04-04 10:12:43,0.010400000000004688
2019-04-04 10:12:44,0.010945454545458737
2019-04-04 10:12:45,0.010945454545458737
2019-04-04 10:12:46,0.010945454545458737
2019-04-04 10:12:47,0.010945454545458737
2019-04-04 10:12:48,0.0105454545454591
2019-04-04 10:12:49,0.010000000000005052
2019-04-04 10:12:50,0.010000000000005052
2019-04-04 10:12:51,0.010000000000005052
2019-04-04 10:12:52,0.010000000000005052
2019-04-04 10:12:53,0.010000000000005052
2019-04-04 10:12:54,0.010000000000005052
2019-04-04 10:12:55,0.010000000000005052
2019-04-04 10:12:56,0.010000000000005052
2019-04-04 10:12:57,0.010000000000005052
2019-04-04 10:12:58,0.010000000000005052
2019-04-04 10:12:59,0.010000000000005052
2019-04-04 10:13:00,0.010000000000005052
2019-04-04 10:13:01,0.010000000000005052
2019-04-04 10:13:02,0.010000000000005052
2019-04-04 10:13:03,0.010000000000005052
2019-04-04 10:13:04,0.010000000000005052
2019-04-04 10:13:05,0.010000000000005052
2019-04-04 10:13:06,0.010000000000005052
2019-04-04 10:13:07,0.010000000000005052
2019-04-04 10:13:08,0.010000000000005052
2019-04-04 10:13:09,0.010000000000005052
2019-04-04 10:13:10,0.010000000000005052
2019-04-04 10:13:11,0.010000000000005052
2019-04-04 10:13:12,0.010000000000005052
2019-04-04 10:13:13,0.010000000000005052
2019-04-04 10:13:14,0.010131147540987281
2019-04-04 10:13:15,0.010131147540987281
2019-04-04 10:13:16,0.010131147540987281
2019-04-04 10:13:17,0.010131147540987281
2019-04-04 10:13:18,0.010131147540987281
2019-04-04 10:13:19,0.011341772151902064
2019-04-04 10:13:20,0.011341772151902064
2019-04-04 10:13:21,0.011341772151902064
2019-04-04 10:13:22,0.01274177215190079
2019-04-04 10:13:23,0.01274177215190079
2019-04-04 10:13:24,0.011900000000003325
2019-04-04 10:13:25,0.012900000000002415
2019-04-04 10:13:26,0.012900000000002415
2019-04-04 10:13:27,0.012500000000002778
2019-04-04 10:13:28,0.013500000000001868
2019-04-04 10:13:29,0.013500000000001868
2019-04-04 10:13:30,0.013000000000002324
2019-04-04 10:13:31,0.013000000000002324
2019-04-04 10:13:32,0.012000000000003234
2019-04-04 10:13:33,0.011000000000004142
2019-04-04 10:13:34,0.010500000000004598
2019-04-04 10:13:35,0.010000000000005052
2019-04-04 10:13:36,0.010000000000005052
2019-04-04 10:13:37,0.010000000000005052
2019-04-04 10:13:38,0.010000000000005052
2019-04-04 10:13:39,0.010000000000005052
2019-04-04 10:13:40,0.010000000000005052
2019-04-04 10:13:41,0.010000000000005052
2019-04-04 10:13:42,0.010000000000005052
2019-04-04 10:13:43,0.010000000000005052
2019-04-04 10:13:44,0.010000000000005052
2019-04-04 10:13:45,0.010363636363639534
2019-04-04 10:13:46,0.010363636363636693
2019-04-04 10:13:47,0.010363636363633851
2019-04-04 10:13:48,0.010363636363631008
2019-04-04 10:13:49,0.010363636363628166
2019-04-04 10:13:50,0.009999999999990841
2019-04-04 10:13:51,0.009999999999990841
2019-04-04 10:13:52,0.009999999999990841
2019-04-04 10:13:53,0.009999999999990841
2019-04-04 10:13:54,0.009999999999990841
2019-04-04 10:13:55,0.009999999999990841
2019-04-04 10:13:56,0.009999999999990841
2019-04-04 10:13:57,0.009999999999990841
2019-04-04 10:13:58,0.009999999999990841
2019-04-04 10:13:59,0.009999999999990841
2019-04-04 10:14:00,0.009999999999990841
2019-04-04 10:14:01,0.009999999999990841
2019-04-04 10:14:02,0.009999999999990841
2019-04-04 10:14:03,0.009999999999990841
2019-04-04 10:14:04,0.009999999999990841
2019-04-04 10:14:05,0.009999999999990841
2019-04-04 10:14:06,0.009999999999990841
2019-04-04 10:14:07,0.009999999999990841
2019-04-04 10:14:08,0.009999999999990841
2019-04-04 10:14:09,0.009999999999990841
2019-04-04 10:14:10,0.009999999999990841
2019-04-04 10:14:11,0.009999999999990841
2019-04-04 10:14:12,0.009999999999990841
2019-04-04 10:14:13,0.009999999999990841
2019-04-04 10:14:14,0.009999999999990841
2019-04-04 10:14:15,0.009999999999990841
2019-04-04 10:14:16,0.009999999999990841
2019-04-04 10:14:17,0.009999999999990841
2019-04-04 10:14:18,0.009999999999990841
2019-04-04 10:14:19,0.009999999999990841
2019-04-04 10:14:20,0.009999999999990841
2019-04-04 10:14:21,0.009999999999990841
2019-04-04 10:14:22,0.009999999999990841
2019-04-04 10:14:23,0.009999999999990841
2019-04-04 10:14:24,0.009999999999990841
2019-04-04 10:14:25,0.009999999999990841
2019-04-04 10:14:26,0.009999999999990841
2019-04-04 10:14:27,0.009999999999990841
2019-04-04 10:14:28,0.010249999999992864
2019-04-04 10:14:29,0.010249999999995705
2019-04-04 10:14:30,0.010249999999998548
2019-04-04 10:14:31,0.01025000000000139
2019-04-04 10:14:32,0.010250000000004231
2019-04-04 10:14:33,0.010000000000005052
2019-04-04 10:14:34,0.010000000000005052
2019-04-04 10:14:35,0.010000000000005052
2019-04-04 10:14:36,0.010000000000005052
2019-04-04 10:14:37,0.010000000000005052
2019-04-04 10:14:38,0.010000000000005052
2019-04-04 10:14:39,0.010000000000005052
2019-04-04 10:14:40,0.010000000000005052
2019-04-04 10:14:41,0.010000000000005052
2019-04-04 10:14:42,0.010000000000005052
2019-04-04 10:14:43,0.010000000000005052
2019-04-04 10:14:44,0.010000000000005052
2019-04-04 10:14:45,0.010000000000005052
2019-04-04 10:14:46,0.010000000000005052
2019-04-04 10:14:47,0.010000000000005052
2019-04-04 10:14:48,0.010000000000005052
2019-04-04 10:14:49,0.010000000000005052
2019-04-04 10:14:50,0.010000000000005052
2019-04-04 10:14:51,0.010000000000005052
2019-04-04 10:14:52,0.010000000000005052
2019-04-04 10:14:53,0.010000000000005052
2019-04-04 10:14:54,0.010000000000005052
2019-04-04 10:14:55,0.010227272727277897
2019-04-04 10:14:56,0.010227272727277897
2019-04-04 10:14:57,0.010227272727277897
2019-04-04 10:14:58,0.010227272727277897
2019-04-04 10:14:59,0.010227272727277897
2019-04-04 10:15:00,0.010000000000005052
2019-04-04 10:15:01,0.010000000000005052
2019-04-04 10:15:02,0.010000000000005052
2019-04-04 10:15:03,0.010000000000005052
2019-04-04 10:15:04,0.010000000000005052
2019-04-04 10:15:05,0.010000000000005052
2019-04-04 10:15:06,0.010000000000005052
2019-04-04 10:15:07,0.010000000000005052
2019-04-04 10:15:08,0.010000000000005052
2019-04-04 10:15:09,0.010000000000005052
2019-04-04 10:15:10,0.010000000000005052
2019-04-04 10:15:11,0.010000000000005052
2019-04-04 10:15:12,0.010000000000005052
2019-04-04 10:15:13,0.010000000000005052
2019-04-04 10:15:14,0.010000000000005052
2019-04-04 10:15:15,0.010260869565222578
2019-04-04 10:15:16,0.010521739130440102
2019-04-04 10:15:17,0.010521739130440102
2019-04-04 10:15:18,0.010521739130440102
2019-04-04 10:15:19,0.010521739130440102
2019-04-04 10:15:20,0.010260869565222578
2019-04-04 10:15:21,0.010000000000005052
2019-04-04 10:15:22,0.010000000000005052
2019-04-04 10:15:23,0.010000000000005052
2019-04-04 10:15:24,0.010000000000005052
2019-04-04 10:15:25,0.010000000000005052
2019-04-04 10:15:26,0.010000000000005052
2019-04-04 10:15:27,0.010000000000005052
2019-04-04 10:15:28,0.010000000000005052
2019-04-04 10:15:29,0.010000000000005052
2019-04-04 10:15:30,0.010000000000005052
2019-04-04 10:15:31,0.010000000000005052
2019-04-04 10:15:32,0.010000000000005052
2019-04-04 10:15:33,0.010000000000005052
2019-04-04 10:15:34,0.010000000000005052
2019-04-04 10:15:35,0.010000000000005052
2019-04-04 10:15:36,0.010000000000005052
2019-04-04 10:15:37,0.010000000000005052
2019-04-04 10:15:38,0.010000000000005052
2019-04-04 10:15:39,0.010000000000005052
2019-04-04 10:15:40,0.010000000000005052
2019-04-04 10:15:41,0.010000000000005052
2019-04-04 10:15:42,0.010000000000005052
2019-04-04 10:15:43,0.010000000000005052
2019-04-04 10:15:44,0.010000000000005052
2019-04-04 10:15:45,0.010000000000005052
2019-04-04 10:15:46,0.010000000000005052
2019-04-04 10:15:47,0.010000000000005052
2019-04-04 10:15:48,0.010000000000005052
2019-04-04 10:15:49,0.010000000000005052
2019-04-04 10:15:50,0.010000000000005052
2019-04-04 10:15:51,0.010000000000005052
2019-04-04 10:15:52,0.010000000000005052
2019-04-04 10:15:53,0.010000000000005052
2019-04-04 10:15:54,0.010000000000005052
2019-04-04 10:15:55,0.010000000000005052
2019-04-04 10:15:56,0.010000000000005052
2019-04-04 10:15:57,0.010000000000005052
2019-04-04 10:15:58,0.010000000000005052
2019-04-04 10:15:59,0.010000000000005052
2019-04-04 10:16:00,0.010000000000005052
2019-04-04 10:16:01,0.010000000000005052
2019-04-04 10:16:02,0.010000000000005052
2019-04-04 10:16:03,0.011652173913047029
2019-04-04 10:16:04,0.012652173913046119
2019-04-04 10:16:05,0.012652173913046119
2019-04-04 10:16:06,0.013952173913044935
2019-04-04 10:16:07,0.014202173913044708
2019-04-04 10:16:08,0.013491176470588607
2019-04-04 10:16:09,0.012491176470586673
2019-04-04 10:16:10,0.012491176470583832
2019-04-04 10:16:11,0.011191176470582171
2019-04-04 10:16:12,0.011647058823521095
2019-04-04 10:16:13,0.010705882352932378
2019-04-04 10:16:14,0.010705882352932378
2019-04-04 10:16:15,0.010705882352932378
2019-04-04 10:16:16,0.011605882352932839
2019-04-04 10:16:17,0.011149999999991429
2019-04-04 10:16:18,0.011649999999991684
2019-04-04 10:16:19,0.013334210526308335
2019-04-04 10:16:20,0.013715162907263212
2019-04-04 10:16:21,0.0129615043706785
2019-04-04 10:16:22,0.012711504370678372
2019-04-04 10:16:23,0.012989282148456294
2019-04-04 10:16:24,0.01146507162214234
2019-04-04 10:16:25,0.011084119241190304
2019-04-04 10:16:26,0.010937777777777397
2019-04-04 10:16:27,0.0111377777777775
2019-04-04 10:16:28,0.010359999999999325
2019-04-04 10:16:29,0.010199999999996627
2019-04-04 10:16:30,0.010199999999993785
2019-04-04 10:16:31,0.010199999999990942
2019-04-04 10:16:32,0.009999999999990841
2019-04-04 10:16:33,0.009999999999990841
2019-04-04 10:16:34,0.009999999999990841
2019-04-04 10:16:35,0.009999999999990841
2019-04-04 10:16:36,0.009999999999990841
2019-04-04 10:16:37,0.009999999999990841
2019-04-04 10:16:38,0.009999999999990841
2019-04-04 10:16:39,0.009999999999990841
2019-04-04 10:16:40,0.009999999999990841
2019-04-04 10:16:41,0.010342857142850352
2019-04-04 10:16:42,0.010342857142853195
2019-04-04 10:16:43,0.010342857142856036
2019-04-04 10:16:44,0.010342857142858878
2019-04-04 10:16:45,0.010342857142861721
2019-04-04 10:16:46,0.010000000000005052
2019-04-04 10:16:47,0.010000000000005052
2019-04-04 10:16:48,0.010000000000005052
2019-04-04 10:16:49,0.010000000000005052
2019-04-04 10:16:50,0.010000000000005052
2019-04-04 10:16:51,0.010000000000005052
2019-04-04 10:16:52,0.010000000000005052
2019-04-04 10:16:53,0.010000000000005052
2019-04-04 10:16:54,0.010000000000005052
2019-04-04 10:16:55,0.010000000000005052
2019-04-04 10:16:56,0.010000000000005052
2019-04-04 10:16:57,0.01025000000000518
2019-04-04 10:16:58,0.010525862068970836
2019-04-04 10:16:59,0.012081417624527187
2019-04-04 10:17:00,0.012081417624527187
2019-04-04 10:17:01,0.012081417624527187
2019-04-04 10:17:02,0.01183141762452706
2019-04-04 10:17:03,0.011555555555561401
2019-04-04 10:17:04,0.010000000000005052
2019-04-04 10:17:05,0.010000000000005052
2019-04-04 10:17:06,0.010000000000005052
2019-04-04 10:17:07,0.010000000000005052
2019-04-04 10:17:08,0.010000000000005052
2019-04-04 10:17:09,0.010000000000005052
2019-04-04 10:17:10,0.010000000000005052
2019-04-04 10:17:11,0.010000000000005052
2019-04-04 10:17:12,0.010000000000005052
2019-04-04 10:17:13,0.010000000000005052
2019-04-04 10:17:14,0.010000000000005052
2019-04-04 10:17:15,0.010000000000005052
2019-04-04 10:17:16,0.010000000000005052
2019-04-04 10:17:17,0.010000000000005052
2019-04-04 10:17:18,0.010000000000005052
2019-04-04 10:17:19,0.010000000000005052
2019-04-04 10:17:20,0.010000000000005052
2019-04-04 10:17:21,0.010000000000005052
2019-04-04 10:17:22,0.010000000000005052
2019-04-04 10:17:23,0.010000000000005052
2019-04-04 10:17:24,0.010000000000005052
2019-04-04 10:17:25,0.010000000000005052
2019-04-04 10:17:26,0.010000000000005052
2019-04-04 10:17:27,0.010000000000005052
2019-04-04 10:17:28,0.010000000000005052
2019-04-04 10:17:29,0.010000000000005052
2019-04-04 10:17:30,0.010000000000005052
2019-04-04 10:17:31,0.010000000000005052
2019-04-04 10:17:32,0.010000000000005052
2019-04-04 10:17:33,0.010000000000005052
2019-04-04 10:17:34,0.010000000000005052
2019-04-04 10:17:35,0.010000000000005052
2019-04-04 10:17:36,0.010500000000003378
2019-04-04 10:17:37,0.010500000000000537
2019-04-04 10:17:38,0.010499999999997695
2019-04-04 10:17:39,0.010499999999994852
2019-04-04 10:17:40,0.01049999999999201
2019-04-04 10:17:41,0.009999999999990841
2019-04-04 10:17:42,0.009999999999990841
2019-04-04 10:17:43,0.009999999999990841
2019-04-04 10:17:44,0.009999999999990841
2019-04-04 10:17:45,0.009999999999990841
2019-04-04 10:17:46,0.009999999999990841
2019-04-04 10:17:47,0.009999999999990841
2019-04-04 10:17:48,0.009999999999990841
2019-04-04 10:17:49,0.009999999999990841
2019-04-04 10:17:50,0.009999999999990841
2019-04-04 10:17:51,0.009999999999990841
2019-04-04 10:17:52,0.009999999999990841
2019-04-04 10:17:53,0.009999999999990841
2019-04-04 10:17:54,0.009999999999990841
2019-04-04 10:17:55,0.009999999999990841
2019-04-04 10:17:56,0.009999999999990841
2019-04-04 10:17:57,0.009999999999990841
2019-04-04 10:17:58,0.009999999999990841
2019-04-04 10:17:59,0.009999999999990841
2019-04-04 10:18:00,0.009999999999990841
2019-04-04 10:18:01,0.009999999999990841
2019-04-04 10:18:02,0.009999999999990841
2019-04-04 10:18:03,0.009999999999990841
2019-04-04 10:18:04,0.009999999999990841
2019-04-04 10:18:05,0.009999999999990841
2019-04-04 10:18:06,0.009999999999990841
2019-04-04 10:18:07,0.009999999999990841
2019-04-04 10:18:08,0.009999999999990841
2019-04-04 10:18:09,0.009999999999990841
2019-04-04 10:18:10,0.009999999999990841
2019-04-04 10:18:11,0.009999999999990841
2019-04-04 10:18:12,0.009999999999990841
2019-04-04 10:18:13,0.009999999999990841
2019-04-04 10:18:14,0.009999999999990841
2019-04-04 10:18:15,0.009999999999990841
2019-04-04 10:18:16,0.009999999999990841
2019-04-04 10:18:17,0.009999999999990841
2019-04-04 10:18:18,0.009999999999990841
2019-04-04 10:18:19,0.009999999999990841
2019-04-04 10:18:20,0.009999999999990841
2019-04-04 10:18:21,0.009999999999990841
2019-04-04 10:18:22,0.009999999999990841
2019-04-04 10:18:23,0.009999999999990841
2019-04-04 10:18:24,0.009999999999990841
2019-04-04 10:18:25,0.009999999999990841
2019-04-04 10:18:26,0.009999999999990841
2019-04-04 10:18:27,0.009999999999990841
2019-04-04 10:18:28,0.009999999999990841
2019-04-04 10:18:29,0.009999999999990841
2019-04-04 10:18:30,0.009999999999990841
2019-04-04 10:18:31,0.009999999999990841
2019-04-04 10:18:32,0.010112676056328927
2019-04-04 10:18:33,0.010112676056328927
2019-04-04 10:18:34,0.010112676056328927
2019-04-04 10:18:35,0.010112676056328927
2019-04-04 10:18:36,0.010112676056328927
2019-04-04 10:18:37,0.009999999999990841
2019-04-04 10:18:38,0.009999999999990841
2019-04-04 10:18:39,0.009999999999990841
2019-04-04 10:18:40,0.009999999999990841
2019-04-04 10:18:41,0.009999999999990841
2019-04-04 10:18:42,0.009999999999990841
2019-04-04 10:18:43,0.009999999999990841
2019-04-04 10:18:44,0.009999999999990841
2019-04-04 10:18:45,0.009999999999990841
2019-04-04 10:18:46,0.009999999999990841
2019-04-04 10:18:47,0.009999999999990841
2019-04-04 10:18:48,0.009999999999990841
2019-04-04 10:18:49,0.009999999999990841
2019-04-04 10:18:50,0.009999999999990841
2019-04-04 10:18:51,0.009999999999990841
2019-04-04 10:18:52,0.009999999999990841
2019-04-04 10:18:53,0.009999999999990841
2019-04-04 10:18:54,0.009999999999990841
2019-04-04 10:18:55,0.009999999999990841
2019-04-04 10:18:56,0.009999999999990841
2019-04-04 10:18:57,0.009999999999990841
2019-04-04 10:18:58,0.009999999999990841
2019-04-04 10:18:59,0.009999999999990841
2019-04-04 10:19:00,0.009999999999990841
2019-04-04 10:19:01,0.009999999999990841
2019-04-04 10:19:02,0.009999999999990841
2019-04-04 10:19:03,0.009999999999990841
2019-04-04 10:19:04,0.009999999999990841
2019-04-04 10:19:05,0.009999999999990841
2019-04-04 10:19:06,0.009999999999990841
2019-04-04 10:19:07,0.009999999999990841
2019-04-04 10:19:08,0.009999999999990841
2019-04-04 10:19:09,0.009999999999990841
2019-04-04 10:19:10,0.009999999999990841
2019-04-04 10:19:11,0.009999999999990841
2019-04-04 10:19:12,0.009999999999990841
2019-04-04 10:19:13,0.009999999999990841
2019-04-04 10:19:14,0.009999999999990841
2019-04-04 10:19:15,0.009999999999990841
2019-04-04 10:19:16,0.009999999999990841
2019-04-04 10:19:17,0.009999999999990841
2019-04-04 10:19:18,0.009999999999990841
2019-04-04 10:19:19,0.009999999999990841
2019-04-04 10:19:20,0.009999999999990841
2019-04-04 10:19:21,0.009999999999990841
2019-04-04 10:19:22,0.009999999999990841
2019-04-04 10:19:23,0.009999999999990841
2019-04-04 10:19:24,0.009999999999990841
2019-04-04 10:19:25,0.009999999999990841
2019-04-04 10:19:26,0.009999999999990841
2019-04-04 10:19:27,0.009999999999990841
2019-04-04 10:19:28,0.010479999999992792
2019-04-04 10:19:29,0.010959999999994743
2019-04-04 10:19:30,0.010959999999997586
2019-04-04 10:19:31,0.010960000000000428
2019-04-04 10:19:32,0.01096000000000327
2019-04-04 10:19:33,0.010480000000004161
2019-04-04 10:19:34,0.010000000000005052
2019-04-04 10:19:35,0.010000000000005052
2019-04-04 10:19:36,0.010000000000005052
2019-04-04 10:19:37,0.010000000000005052
2019-04-04 10:19:38,0.010000000000005052
2019-04-04 10:19:39,0.010000000000005052
2019-04-04 10:19:40,0.010000000000005052
2019-04-04 10:19:41,0.010000000000005052
2019-04-04 10:19:42,0.010000000000005052
2019-04-04 10:19:43,0.010000000000005052
2019-04-04 10:19:44,0.010000000000005052
2019-04-04 10:19:45,0.010000000000005052
2019-04-04 10:19:46,0.010000000000005052
2019-04-04 10:19:47,0.010000000000005052
2019-04-04 10:19:48,0.010000000000005052
2019-04-04 10:19:49,0.010000000000005052
2019-04-04 10:19:50,0.010000000000005052
2019-04-04 10:19:51,0.010000000000005052
2019-04-04 10:19:52,0.010000000000005052
2019-04-04 10:19:53,0.010000000000005052
2019-04-04 10:19:54,0.010000000000005052
2019-04-04 10:19:55,0.010000000000005052
2019-04-04 10:19:56,0.010000000000005052
2019-04-04 10:19:57,0.010000000000005052
2019-04-04 10:19:58,0.010000000000005052
2019-04-04 10:19:59,0.010000000000005052
2019-04-04 10:20:00,0.010000000000005052
2019-04-04 10:20:01,0.010000000000005052
2019-04-04 10:20:02,0.010000000000005052
2019-04-04 10:20:03,0.010000000000005052
2019-04-04 10:20:04,0.010000000000005052
2019-04-04 10:20:05,0.010181818181821132
2019-04-04 10:20:06,0.010181818181818288
2019-04-04 10:20:07,0.010181818181815447
2019-04-04 10:20:08,0.010181818181812605
2019-04-04 10:20:09,0.010181818181809762
2019-04-04 10:20:10,0.009999999999990841
2019-04-04 10:20:11,0.009999999999990841
2019-04-04 10:20:12,0.009999999999990841
2019-04-04 10:20:13,0.009999999999990841
2019-04-04 10:20:14,0.009999999999990841
2019-04-04 10:20:15,0.009999999999990841
2019-04-04 10:20:16,0.009999999999990841
2019-04-04 10:20:17,0.009999999999990841
2019-04-04 10:20:18,0.009999999999990841
2019-04-04 10:20:19,0.009999999999990841
2019-04-04 10:20:20,0.009999999999990841
2019-04-04 10:20:21,0.009999999999990841
2019-04-04 10:20:22,0.009999999999990841
2019-04-04 10:20:23,0.009999999999990841
2019-04-04 10:20:24,0.009999999999990841
2019-04-04 10:20:25,0.009999999999990841
2019-04-04 10:20:26,0.009999999999990841
2019-04-04 10:20:27,0.009999999999990841
2019-04-04 10:20:28,0.009999999999990841
2019-04-04 10:20:29,0.009999999999990841
2019-04-04 10:20:30,0.009999999999990841
2019-04-04 10:20:31,0.009999999999990841
2019-04-04 10:20:32,0.009999999999990841
2019-04-04 10:20:33,0.009999999999990841
2019-04-04 10:20:34,0.009999999999990841
2019-04-04 10:20:35,0.009999999999990841
2019-04-04 10:20:36,0.009999999999990841
2019-04-04 10:20:37,0.009999999999990841
2019-04-04 10:20:38,0.009999999999990841
2019-04-04 10:20:39,0.009999999999990841
2019-04-04 10:20:40,0.009999999999990841
2019-04-04 10:20:41,0.009999999999990841
2019-04-04 10:20:42,0.009999999999990841
2019-04-04 10:20:43,0.009999999999990841
2019-04-04 10:20:44,0.009999999999990841
